gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
womens,3/24/2018,0,1,0,0,0,0,0,0,0,99,Louisiana State,83.37,Spokane,6
womens,3/24/2018,0,1,0,0,0,0,0,0,0,45,George Washington,75.17,Spokane,14
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2739,Green Bay,88.23,Spokane,7
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2547,Seattle,65.92,Spokane,15
womens,3/24/2018,0,1,0,0,0,0,0,0,0,68,Boise State,72.44,Lexington,16
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2168,Dayton,79.88,Lexington,9
womens,3/24/2018,0,1,0,0,0,0,0,0,0,142,Missouri,87.15,Lexington,5
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2250,Gonzaga,81.47,Lexington,13
womens,3/24/2018,0,1,0,0,0,0,0,0,0,98,Western Kentucky,79.3,Lexington,11
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2335,Liberty,69.68,Lexington,14
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2458,Northern Colorado,76.66,Lexington,10
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2755,Grambling,60.58,Lexington,15
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2447,Nicholls State,62.81,Kansas City,16
womens,3/24/2018,0,1,0,0,0,0,0,0,0,183,Syracuse,83.57,Kansas City,8
womens,3/24/2018,0,1,0,0,0,0,0,0,0,163,Princeton,80.84,Kansas City,12
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2210,Elon,79.75,Kansas City,13
womens,3/24/2018,0,1,0,0,0,0,0,0,0,2294,Iowa,85.55,Kansas City,6
womens,3/24/2018,0,1,0,0,0,0,0,0,0,44,American,71.55,Kansas City,14
womens,3/24/2018,0,1,0,0,0,0,0,0,0,158,Nebraska,79.79,Kansas City,10
womens,3/24/2018,0,1,0,0,0,0,0,0,0,311,Maine,73.34,Kansas City,15
womens,3/23/2018,0,1,1,1,0.981258581,0.956402147,0.875706529,0.764739372,1,41,Connecticut,114.92,Albany,1
womens,3/23/2018,0,1,1,1,1,0.836704328,0.467006721,0.09060657,1,97,Louisville,100.82,Lexington,1
womens,3/23/2018,0,1,1,1,1,0.783185214,0.42995151,0.082815877,1,344,Mississippi State,101.89,Kansas City,1
womens,3/23/2018,0,1,1,1,0.849906133,0.408303409,0.057749431,0.029839516,1,87,Notre Dame,99.61,Spokane,1
womens,3/23/2018,0,1,1,1,0.926276166,0.552941442,0.0488634,0.018845003,1,2483,Oregon,98.95,Spokane,2
womens,3/23/2018,0,1,1,1,1,0.216814786,0.059427478,0.004592803,1,26,UCLA,94.79,Kansas City,3
womens,3/23/2018,0,1,1,1,0.750105026,0.029625594,0.012062566,0.003899771,1,2579,South Carolina,94.41,Albany,2
womens,3/23/2018,0,1,1,1,1,0.163295672,0.043614291,0.003265509,1,204,Oregon State,93.97,Lexington,6
womens,3/23/2018,0,1,1,1,0.018741419,0.009818033,0.003502879,0.001016716,1,150,Duke,91.23,Albany,5
womens,3/23/2018,0,1,1,1,0.249894974,0.004154226,0.00095102,0.000178838,1,2084,Buffalo,86.02,Albany,11
womens,3/23/2018,0,1,1,1,0.150093867,0.027503595,0.000868949,0.000153938,1,245,Texas A&M,88.07,Spokane,4
womens,3/23/2018,0,1,1,1,0.073723834,0.011251554,0.000295226,4.61E-05,1,2117,Central Michigan,84.33,Spokane,11
womens,3/23/2018,0,1,1,1,0,0,0,0,0,24,Stanford,91.35,Lexington,4
womens,3/23/2018,0,1,1,1,0,0,0,0,0,239,Baylor,105.35,Lexington,2
womens,3/23/2018,0,1,1,1,0,0,0,0,0,152,North Carolina State,89.79,Kansas City,4
womens,3/23/2018,0,1,1,1,0,0,0,0,0,251,Texas,98.29,Kansas City,2
womens,3/23/2018,0,1,1,0,0,0,0,0,0,2514,Quinnipiac,80.93,Albany,9
womens,3/23/2018,0,1,1,0,0,0,0,0,0,61,Georgia,85.36,Albany,4
womens,3/23/2018,0,1,1,0,0,0,0,0,0,52,Florida State,94.07,Albany,3
womens,3/23/2018,0,1,1,0,0,0,0,0,0,258,Virginia,81.93,Albany,10
womens,3/23/2018,0,1,1,0,0,0,0,0,0,222,Villanova,82.13,Spokane,9
womens,3/23/2018,0,1,1,0,0,0,0,0,0,305,DePaul,90.34,Spokane,5
womens,3/23/2018,0,1,1,0,0,0,0,0,0,194,Ohio State,95.38,Spokane,3
womens,3/23/2018,0,1,1,0,0,0,0,0,0,135,Minnesota,85.01,Spokane,10
womens,3/23/2018,0,1,1,0,0,0,0,0,0,269,Marquette,87.81,Lexington,8
womens,3/23/2018,0,1,1,0,0,0,0,0,0,526,Florida Gulf Coast,79.92,Lexington,12
womens,3/23/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,92.85,Lexington,3
womens,3/23/2018,0,1,1,0,0,0,0,0,0,130,Michigan,87.16,Lexington,7
womens,3/23/2018,0,1,1,0,0,0,0,0,0,197,Oklahoma State,87.72,Kansas City,9
womens,3/23/2018,0,1,1,0,0,0,0,0,0,120,Maryland,91.29,Kansas City,5
womens,3/23/2018,0,1,1,0,0,0,0,0,0,156,Creighton,81.67,Kansas City,11
womens,3/23/2018,0,1,1,0,0,0,0,0,0,9,Arizona State,87.97,Kansas City,7
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2598,Saint Francis (PA),67.54,Albany,16
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.59,Albany,8
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2057,Belmont,79.98,Albany,12
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2382,Mercer,78.69,Albany,13
womens,3/23/2018,0,1,0,0,0,0,0,0,0,58,South Florida,88.61,Albany,6
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2031,Arkansas-Little Rock,73.64,Albany,14
womens,3/23/2018,0,1,0,0,0,0,0,0,0,25,California,85.11,Albany,7
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2448,North Carolina A&T,65.27,Albany,15
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2463,Cal State Northridge,66.59,Spokane,16
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,84.23,Spokane,8
womens,3/23/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,85.7,Spokane,12
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2181,Drake,79.56,Spokane,13
womens,3/23/2018,0,1,0,0,0,0,0,0,0,99,Louisiana State,83.37,Spokane,6
womens,3/23/2018,0,1,0,0,0,0,0,0,0,45,George Washington,75.17,Spokane,14
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2739,Green Bay,88.23,Spokane,7
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2547,Seattle,65.92,Spokane,15
womens,3/23/2018,0,1,0,0,0,0,0,0,0,68,Boise State,72.44,Lexington,16
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2168,Dayton,79.88,Lexington,9
womens,3/23/2018,0,1,0,0,0,0,0,0,0,142,Missouri,87.15,Lexington,5
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2250,Gonzaga,81.47,Lexington,13
womens,3/23/2018,0,1,0,0,0,0,0,0,0,98,Western Kentucky,79.3,Lexington,11
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2335,Liberty,69.68,Lexington,14
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2458,Northern Colorado,76.66,Lexington,10
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2755,Grambling,60.58,Lexington,15
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2447,Nicholls State,62.81,Kansas City,16
womens,3/23/2018,0,1,0,0,0,0,0,0,0,183,Syracuse,83.57,Kansas City,8
womens,3/23/2018,0,1,0,0,0,0,0,0,0,163,Princeton,80.84,Kansas City,12
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2210,Elon,79.75,Kansas City,13
womens,3/23/2018,0,1,0,0,0,0,0,0,0,2294,Iowa,85.55,Kansas City,6
womens,3/23/2018,0,1,0,0,0,0,0,0,0,44,American,71.55,Kansas City,14
womens,3/23/2018,0,1,0,0,0,0,0,0,0,158,Nebraska,79.79,Kansas City,10
womens,3/23/2018,0,1,0,0,0,0,0,0,0,311,Maine,73.34,Kansas City,15
womens,3/19/2018,0,1,1,1,0.981258581,0.956402147,0.875706529,0.743779175,1,41,Connecticut,114.92,Albany,1
womens,3/19/2018,0,1,1,1,0.897397405,0.580549988,0.3848254,0.097495483,1,239,Baylor,105.35,Lexington,2
womens,3/19/2018,0,1,1,1,0.875231259,0.595369405,0.277869515,0.055941372,1,344,Mississippi State,101.99,Kansas City,1
womens,3/19/2018,0,1,1,1,0.867281795,0.376886089,0.208227492,0.038863481,1,97,Louisville,99.8,Lexington,1
womens,3/19/2018,0,1,1,1,0.849906133,0.408303409,0.057749431,0.027106393,1,87,Notre Dame,99.61,Spokane,1
womens,3/19/2018,0,1,1,1,0.926276166,0.552941442,0.0488634,0.016732203,1,2483,Oregon,98.95,Spokane,2
womens,3/19/2018,0,1,1,1,0.699379943,0.291037483,0.096596535,0.013078398,1,251,Texas,98.29,Kansas City,2
womens,3/19/2018,0,1,1,1,0.750105026,0.029625594,0.012062566,0.003420475,1,2579,South Carolina,94.41,Albany,2
womens,3/19/2018,0,1,1,1,0.300620057,0.078244803,0.01543939,0.001181378,1,26,UCLA,93.85,Kansas City,3
womens,3/19/2018,0,1,1,1,0.018741419,0.009818033,0.003502879,0.00088581,1,150,Duke,91.23,Albany,5
womens,3/19/2018,0,1,1,1,0.124768741,0.035348309,0.006502515,0.000476967,1,152,North Carolina State,89.79,Kansas City,4
womens,3/19/2018,0,1,1,1,0.102602595,0.0238715,0.006283546,0.000458443,1,204,Oregon State,92.45,Lexington,6
womens,3/19/2018,0,1,1,1,0.132718205,0.018692423,0.004255606,0.000258312,1,24,Stanford,91.35,Lexington,4
womens,3/19/2018,0,1,1,1,0.249894974,0.004154226,0.00095102,0.00015237,1,2084,Buffalo,86.02,Albany,11
womens,3/19/2018,0,1,1,1,0.150093867,0.027503595,0.000868949,0.000130798,1,245,Texas A&M,88.07,Spokane,4
womens,3/19/2018,0,1,1,1,0.073723834,0.011251554,0.000295226,3.89E-05,1,2117,Central Michigan,84.33,Spokane,11
womens,3/19/2018,0,1,1,0,0,0,0,0,0,2514,Quinnipiac,80.93,Albany,9
womens,3/19/2018,0,1,1,0,0,0,0,0,0,61,Georgia,85.36,Albany,4
womens,3/19/2018,0,1,1,0,0,0,0,0,0,52,Florida State,94.07,Albany,3
womens,3/19/2018,0,1,1,0,0,0,0,0,0,258,Virginia,81.93,Albany,10
womens,3/19/2018,0,1,1,0,0,0,0,0,0,222,Villanova,82.13,Spokane,9
womens,3/19/2018,0,1,1,0,0,0,0,0,0,305,DePaul,90.34,Spokane,5
womens,3/19/2018,0,1,1,0,0,0,0,0,0,194,Ohio State,95.38,Spokane,3
womens,3/19/2018,0,1,1,0,0,0,0,0,0,135,Minnesota,85.01,Spokane,10
womens,3/19/2018,0,1,1,0,0,0,0,0,0,269,Marquette,87.81,Lexington,8
womens,3/19/2018,0,1,1,0,0,0,0,0,0,526,Florida Gulf Coast,79.92,Lexington,12
womens,3/19/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,92.85,Lexington,3
womens,3/19/2018,0,1,1,0,0,0,0,0,0,130,Michigan,87.16,Lexington,7
womens,3/19/2018,0,1,1,0,0,0,0,0,0,197,Oklahoma State,87.72,Kansas City,9
womens,3/19/2018,0,1,1,0,0,0,0,0,0,120,Maryland,91.29,Kansas City,5
womens,3/19/2018,0,1,1,0,0,0,0,0,0,156,Creighton,81.67,Kansas City,11
womens,3/19/2018,0,1,1,0,0,0,0,0,0,9,Arizona State,87.97,Kansas City,7
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2598,Saint Francis (PA),67.54,Albany,16
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.59,Albany,8
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2057,Belmont,79.98,Albany,12
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2382,Mercer,78.69,Albany,13
womens,3/19/2018,0,1,0,0,0,0,0,0,0,58,South Florida,88.61,Albany,6
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2031,Arkansas-Little Rock,73.64,Albany,14
womens,3/19/2018,0,1,0,0,0,0,0,0,0,25,California,85.11,Albany,7
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2448,North Carolina A&T,65.27,Albany,15
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2463,Cal State Northridge,66.59,Spokane,16
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,84.23,Spokane,8
womens,3/19/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,85.7,Spokane,12
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2181,Drake,79.56,Spokane,13
womens,3/19/2018,0,1,0,0,0,0,0,0,0,99,Louisiana State,83.37,Spokane,6
womens,3/19/2018,0,1,0,0,0,0,0,0,0,45,George Washington,75.17,Spokane,14
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2739,Green Bay,88.23,Spokane,7
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2547,Seattle,65.92,Spokane,15
womens,3/19/2018,0,1,0,0,0,0,0,0,0,68,Boise State,72.44,Lexington,16
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2168,Dayton,79.88,Lexington,9
womens,3/19/2018,0,1,0,0,0,0,0,0,0,142,Missouri,87.15,Lexington,5
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2250,Gonzaga,81.47,Lexington,13
womens,3/19/2018,0,1,0,0,0,0,0,0,0,98,Western Kentucky,79.3,Lexington,11
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2335,Liberty,69.68,Lexington,14
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2458,Northern Colorado,76.66,Lexington,10
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2755,Grambling,60.58,Lexington,15
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2447,Nicholls State,62.81,Kansas City,16
womens,3/19/2018,0,1,0,0,0,0,0,0,0,183,Syracuse,83.57,Kansas City,8
womens,3/19/2018,0,1,0,0,0,0,0,0,0,163,Princeton,80.84,Kansas City,12
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2210,Elon,79.75,Kansas City,13
womens,3/19/2018,0,1,0,0,0,0,0,0,0,2294,Iowa,85.55,Kansas City,6
womens,3/19/2018,0,1,0,0,0,0,0,0,0,44,American,71.55,Kansas City,14
womens,3/19/2018,0,1,0,0,0,0,0,0,0,158,Nebraska,79.79,Kansas City,10
womens,3/19/2018,0,1,0,0,0,0,0,0,0,311,Maine,73.34,Kansas City,15
womens,3/18/2018,0,1,1,0.997414942,0.987403133,0.960507068,0.881235787,0.758470786,1,41,Connecticut,115.6,Albany,1
womens,3/18/2018,0,1,1,1,0.897397405,0.579286395,0.38522447,0.090560527,1,239,Baylor,105.35,Lexington,2
womens,3/18/2018,0,1,1,0.942349847,0.830093119,0.59323974,0.283667818,0.054544836,1,344,Mississippi State,102.33,Kansas City,1
womens,3/18/2018,0,1,1,1,0.874008033,0.37959048,0.211127019,0.03620987,1,97,Louisville,99.8,Lexington,1
womens,3/18/2018,0,1,1,1,0.849906133,0.417950532,0.053503204,0.024955503,1,87,Notre Dame,99.61,Spokane,1
womens,3/18/2018,0,1,1,1,0.725342049,0.440452304,0.036253821,0.012735374,1,2483,Oregon,98.95,Spokane,2
womens,3/18/2018,0,1,1,0.8979533,0.635821794,0.262800011,0.083822998,0.009899451,1,251,Texas,97.92,Kansas City,2
womens,3/18/2018,0,1,1,0.922328852,0.269559251,0.114115751,0.013326718,0.00596577,1,194,Ohio State,95.38,Spokane,3
womens,3/18/2018,0,1,1,1,0.555398099,0.020066807,0.007950044,0.002327805,1,2579,South Carolina,94.41,Albany,2
womens,3/18/2018,0,1,1,0.908525676,0.424364626,0.01460059,0.005706455,0.001685983,1,52,Florida State,94.07,Albany,3
womens,3/18/2018,0,1,1,0.931131173,0.315178456,0.083055359,0.015666636,0.00103208,1,26,UCLA,93.66,Kansas City,3
womens,3/18/2018,0,1,1,1,0.138219836,0.042354136,0.007576868,0.000487676,1,152,North Carolina State,89.79,Kansas City,4
womens,3/18/2018,0,1,1,1,0.102602595,0.023722332,0.00645025,0.000422756,1,204,Oregon State,92.45,Lexington,6
womens,3/18/2018,0,1,1,0.534686205,0.00816228,0.003407248,0.001006064,0.0002206,1,150,Duke,89.42,Albany,5
womens,3/18/2018,0,1,1,0.936941854,0.123426585,0.017266189,0.00405282,0.000218386,1,24,Stanford,91.29,Lexington,4
womens,3/18/2018,0,1,1,1,0.150093867,0.026774227,0.000749784,0.000114326,1,245,Texas A&M,88.07,Spokane,4
womens,3/18/2018,0,1,1,0.057650153,0.031687045,0.010281974,0.001431606,7.13E-05,1,197,Oklahoma State,87.72,Kansas City,9
womens,3/18/2018,0,1,1,0.1020467,0.038859722,0.007039434,0.000876764,3.86E-05,1,9,Arizona State,87.97,Kansas City,7
womens,3/18/2018,0,1,1,0.465313795,0.003394368,0.00091662,0.000176236,2.48E-05,1,61,Georgia,85.36,Albany,4
womens,3/18/2018,0,1,1,0.091474324,0.020237275,0.000258125,4.78E-05,6.64E-06,1,2084,Buffalo,83.4,Albany,11
womens,3/18/2018,0,1,1,0.002585058,0.001040219,0.000243542,2.97E-05,2.69E-06,1,2514,Quinnipiac,80.93,Albany,9
womens,3/18/2018,0,1,1,0.068868827,0.010140029,0.001229344,8.92E-05,2.31E-06,1,156,Creighton,81.67,Kansas City,11
womens,3/18/2018,0,1,1,0.077671148,0.0050987,0.000707186,1.44E-05,1.72E-06,1,2117,Central Michigan,82.03,Spokane,11
womens,3/18/2018,0,1,1,0.063058146,0.002565382,0.000134603,1.35E-05,2.89E-07,1,526,Florida Gulf Coast,79.92,Lexington,12
womens,3/18/2018,0,1,1,0,0,0,0,0,0,258,Virginia,81.93,Albany,10
womens,3/18/2018,0,1,1,0,0,0,0,0,0,222,Villanova,82.13,Spokane,9
womens,3/18/2018,0,1,1,0,0,0,0,0,0,305,DePaul,90.34,Spokane,5
womens,3/18/2018,0,1,1,0,0,0,0,0,0,135,Minnesota,85.01,Spokane,10
womens,3/18/2018,0,1,1,0,0,0,0,0,0,269,Marquette,87.81,Lexington,8
womens,3/18/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,92.85,Lexington,3
womens,3/18/2018,0,1,1,0,0,0,0,0,0,130,Michigan,87.16,Lexington,7
womens,3/18/2018,0,1,1,0,0,0,0,0,0,120,Maryland,91.29,Kansas City,5
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2598,Saint Francis (PA),67.54,Albany,16
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.59,Albany,8
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2057,Belmont,79.98,Albany,12
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2382,Mercer,78.69,Albany,13
womens,3/18/2018,0,1,0,0,0,0,0,0,0,58,South Florida,88.61,Albany,6
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2031,Arkansas-Little Rock,73.64,Albany,14
womens,3/18/2018,0,1,0,0,0,0,0,0,0,25,California,85.11,Albany,7
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2448,North Carolina A&T,65.27,Albany,15
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2463,Cal State Northridge,66.59,Spokane,16
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,84.23,Spokane,8
womens,3/18/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,85.7,Spokane,12
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2181,Drake,79.56,Spokane,13
womens,3/18/2018,0,1,0,0,0,0,0,0,0,99,Louisiana State,83.37,Spokane,6
womens,3/18/2018,0,1,0,0,0,0,0,0,0,45,George Washington,75.17,Spokane,14
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2739,Green Bay,88.23,Spokane,7
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2547,Seattle,65.92,Spokane,15
womens,3/18/2018,0,1,0,0,0,0,0,0,0,68,Boise State,72.44,Lexington,16
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2168,Dayton,79.88,Lexington,9
womens,3/18/2018,0,1,0,0,0,0,0,0,0,142,Missouri,87.15,Lexington,5
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2250,Gonzaga,81.47,Lexington,13
womens,3/18/2018,0,1,0,0,0,0,0,0,0,98,Western Kentucky,79.3,Lexington,11
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2335,Liberty,69.68,Lexington,14
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2458,Northern Colorado,76.66,Lexington,10
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2755,Grambling,60.58,Lexington,15
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2447,Nicholls State,62.81,Kansas City,16
womens,3/18/2018,0,1,0,0,0,0,0,0,0,183,Syracuse,83.57,Kansas City,8
womens,3/18/2018,0,1,0,0,0,0,0,0,0,163,Princeton,80.84,Kansas City,12
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2210,Elon,79.75,Kansas City,13
womens,3/18/2018,0,1,0,0,0,0,0,0,0,2294,Iowa,85.55,Kansas City,6
womens,3/18/2018,0,1,0,0,0,0,0,0,0,44,American,71.55,Kansas City,14
womens,3/18/2018,0,1,0,0,0,0,0,0,0,158,Nebraska,79.79,Kansas City,10
womens,3/18/2018,0,1,0,0,0,0,0,0,0,311,Maine,73.34,Kansas City,15
womens,3/17/2018,0,1,1,0.997414942,0.987403133,0.959575448,0.884543092,0.762888261,1,41,Connecticut,115.6,Albany,1
womens,3/17/2018,0,1,1,0.972654541,0.819137284,0.555142801,0.371762758,0.088262031,1,239,Baylor,105.44,Lexington,2
womens,3/17/2018,0,1,1,0.942349847,0.81620503,0.58407751,0.287341286,0.055130613,1,344,Mississippi State,102.33,Kansas City,1
womens,3/17/2018,0,1,1,0.908008495,0.792072527,0.352500325,0.194583692,0.032817997,1,97,Louisville,99.67,Lexington,1
womens,3/17/2018,0,1,1,0.963166322,0.77968109,0.403301201,0.050622635,0.023574643,1,87,Notre Dame,99.44,Spokane,1
womens,3/17/2018,0,1,1,0.8979533,0.635821794,0.263367026,0.087647484,0.010304775,1,251,Texas,97.92,Kansas City,2
womens,3/17/2018,0,1,1,0.945105942,0.668383638,0.404291869,0.030617224,0.010279101,1,2483,Oregon,98.33,Spokane,2
womens,3/17/2018,0,1,1,0.922328852,0.31022811,0.136552019,0.015690349,0.007032763,1,194,Ohio State,95.38,Spokane,3
womens,3/17/2018,0,1,1,0.921716714,0.531952277,0.02087209,0.009067949,0.002873243,1,2579,South Carolina,95.01,Albany,2
womens,3/17/2018,0,1,1,0.908525676,0.430859367,0.014623746,0.00590467,0.001758405,1,52,Florida State,94.07,Albany,3
womens,3/17/2018,0,1,1,0.756358266,0.143268639,0.0533374,0.019106902,0.001756947,1,2633,Tennessee,92.85,Lexington,3
womens,3/17/2018,0,1,1,0.931131173,0.315178456,0.082991553,0.016629315,0.001093399,1,26,UCLA,93.66,Kansas City,3
womens,3/17/2018,0,1,1,0.481806972,0.08543956,0.031339443,0.007398478,0.000596218,1,120,Maryland,91.29,Kansas City,5
womens,3/17/2018,0,1,1,0.4058736,0.09991155,0.02756538,0.001418683,0.000363083,1,305,DePaul,90.34,Spokane,5
womens,3/17/2018,0,1,1,0.936941854,0.154568855,0.022002333,0.005044345,0.000265029,1,24,Stanford,91.29,Lexington,4
womens,3/17/2018,0,1,1,0.534686205,0.00816228,0.00337728,0.001044247,0.000233182,1,150,Duke,89.42,Albany,5
womens,3/17/2018,0,1,1,0.518193028,0.068437649,0.020223076,0.003684196,0.000225126,1,152,North Carolina State,88.8,Kansas City,4
womens,3/17/2018,0,1,1,0.243641734,0.027544948,0.007222875,0.001923497,0.000123083,1,204,Oregon State,91.42,Lexington,6
womens,3/17/2018,0,1,1,0.5941264,0.109906985,0.0230642,0.000686007,0.0001134,1,245,Texas A&M,88.22,Spokane,4
womens,3/17/2018,0,1,1,0.091991505,0.049748801,0.007243662,0.001757915,0.000100401,1,269,Marquette,87.81,Lexington,8
womens,3/17/2018,0,1,1,0.057650153,0.029917761,0.009773482,0.00146856,7.37E-05,1,197,Oklahoma State,87.72,Kansas City,9
womens,3/17/2018,0,1,1,0.1020467,0.038859722,0.0070083,0.000939226,4.13E-05,1,9,Arizona State,87.97,Kansas City,7
womens,3/17/2018,0,1,1,0.027345459,0.010049129,0.002361952,0.000597451,3.58E-05,1,130,Michigan,87.16,Lexington,7
womens,3/17/2018,0,1,1,0.465313795,0.003394368,0.000911896,0.000185066,2.66E-05,1,61,Georgia,85.36,Albany,4
womens,3/17/2018,0,1,1,0.054894058,0.014563275,0.00308701,7.65E-05,1.11E-05,1,135,Minnesota,85.01,Spokane,10
womens,3/17/2018,0,1,1,0.091474324,0.021704451,0.000269928,5.19E-05,7.23E-06,1,2084,Buffalo,83.4,Albany,11
womens,3/17/2018,0,1,1,0.002585058,0.001040219,0.000242634,3.15E-05,2.92E-06,1,2514,Quinnipiac,80.93,Albany,9
womens,3/17/2018,0,1,1,0.068868827,0.010140029,0.00121961,9.66E-05,2.51E-06,1,156,Creighton,81.67,Kansas City,11
womens,3/17/2018,0,1,1,0.036833678,0.010500376,0.001148914,2.16E-05,2.49E-06,1,222,Villanova,82.13,Spokane,9
womens,3/17/2018,0,1,1,0.077671148,0.006824977,0.000989407,1.93E-05,2.29E-06,1,2117,Central Michigan,82.03,Spokane,11
womens,3/17/2018,0,1,1,0.078283286,0.015483905,0.000126978,1.92E-05,2.06E-06,1,258,Virginia,81.93,Albany,10
womens,3/17/2018,0,1,1,0.063058146,0.003609817,0.000188653,1.83E-05,3.80E-07,1,526,Florida Gulf Coast,79.92,Lexington,12
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2598,Saint Francis (PA),67.54,Albany,16
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.59,Albany,8
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2057,Belmont,79.98,Albany,12
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2382,Mercer,78.69,Albany,13
womens,3/17/2018,0,1,0,0,0,0,0,0,0,58,South Florida,88.61,Albany,6
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2031,Arkansas-Little Rock,73.64,Albany,14
womens,3/17/2018,0,1,0,0,0,0,0,0,0,25,California,85.11,Albany,7
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2448,North Carolina A&T,65.27,Albany,15
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2463,Cal State Northridge,66.59,Spokane,16
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,84.23,Spokane,8
womens,3/17/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,85.7,Spokane,12
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2181,Drake,79.56,Spokane,13
womens,3/17/2018,0,1,0,0,0,0,0,0,0,99,Louisiana State,83.37,Spokane,6
womens,3/17/2018,0,1,0,0,0,0,0,0,0,45,George Washington,75.17,Spokane,14
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2739,Green Bay,88.23,Spokane,7
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2547,Seattle,65.92,Spokane,15
womens,3/17/2018,0,1,0,0,0,0,0,0,0,68,Boise State,72.44,Lexington,16
